model,epochs,batchsize,units1,units2,units3,MSE,RMSE,MAE,AR2
double_lstm_with_attention,2000,1024,32,32,16,4.000277175742102e-05,0.0063247744432051,0.004595859300325,0.9941498930148982
double_lstm_with_attention,2000,1024,32,32,32,4.5058097116682725e-05,0.0067125328391511,0.0049354352038876,0.9934105893892514
double_lstm_with_attention,2000,1024,32,32,64,4.013255467303183e-05,0.0063350260199175,0.0046103635891467,0.994130913231553
double_lstm_with_attention,2000,1024,32,64,4,4.970087909723944e-05,0.0070498850414201,0.0053271630683885,0.9927316171555408
double_lstm_with_attention,2000,1024,32,64,8,4.44693630312657e-05,0.0066685352987943,0.0050578940113112,0.993496687357821
double_lstm_with_attention,2000,1024,32,64,16,4.019408870261742e-05,0.0063398808113889,0.0046840831642862,0.9941219143387142
double_lstm_with_attention,2000,1024,32,64,32,4.7796258929738945e-05,0.0069134838489533,0.0053272074288395,0.9930101536482974
double_lstm_with_attention,2000,1024,32,64,64,0.0014626054457881,0.0382440249684598,0.0359700098308654,0.7861048632644789
double_lstm_with_attention,2000,1024,64,4,4,0.0001072947904714,0.0103583198672118,0.0087942958171953,0.9843089372154376
double_lstm_with_attention,2000,1024,64,4,8,0.0001191011340541,0.0109133466019421,0.0084262085436625,0.982582347531098
double_lstm_with_attention,2000,1024,64,4,16,4.40922953121384e-05,0.0066402029571496,0.0049233439370091,0.99355183069916
double_lstm_with_attention,2000,1024,64,4,32,4.441248597475219e-05,0.0066642693504053,0.0048858696661779,0.9935050052030848
double_lstm_with_attention,2000,1024,64,4,64,0.0001306627786336,0.0114307820657044,0.0088259104042257,0.9808915432507348
double_lstm_with_attention,2000,1024,64,8,4,5.0238689199640055e-05,0.0070879255921348,0.0055479966378065,0.9926529664396404
double_lstm_with_attention,2000,1024,64,8,8,5.346639415289119e-05,0.0073120718098833,0.0054625104054054,0.992180938665981
double_lstm_with_attention,2000,1024,64,8,16,4.813753309668338e-05,0.0069381217268568,0.0053106887037683,0.9929602448469778
double_lstm_with_attention,2000,1024,64,8,32,4.336364919997459e-05,0.0065851081388216,0.0049114654582897,0.9936583897580242
double_lstm_with_attention,2000,1024,64,8,64,4.278996090367597e-05,0.0065414035881969,0.0047687523940217,0.9937422873921632
double_lstm_with_attention,2000,1024,64,16,4,0.0001247107968203,0.0111673988385986,0.008727066321946,0.9817619761945394
double_lstm_with_attention,2000,1024,64,16,8,0.0001221796234348,0.0110534891972991,0.0085636729389889,0.9821321414219132
double_lstm_with_attention,2000,1024,64,16,16,0.0001332956103546,0.0115453718153475,0.0090735835649385,0.980506511250078
double_lstm_with_attention,2000,1024,64,16,32,0.0002737780131434,0.0165462386403518,0.0142605098650485,0.9599620077136078
double_lstm_with_attention,2000,1024,64,16,64,0.0072956539768355,0.0854146004898198,0.0755692433517781,-0.0669349751459091
double_lstm_with_attention,2000,1024,64,32,4,4.773675159041436e-05,0.0069091787927665,0.0051984494715237,0.9930188561528028
double_lstm_with_attention,2000,1024,64,32,8,0.0001324303885019,0.0115078403057204,0.008928301673692,0.9806330434922584
double_lstm_with_attention,2000,1024,64,32,16,0.0001283753101124,0.0113302828787479,0.0089151671400908,0.9812260684595154
double_lstm_with_attention,2000,1024,64,32,32,0.0001200188402107,0.0109553110503884,0.0084638349335102,0.9824481398509451
double_lstm_with_attention,2000,1024,64,32,64,4.2081675194760805e-05,0.0064870390159733,0.0047085664759727,0.9938458688939228
double_lstm_with_attention,2000,1024,64,64,4,0.0001227331035943,0.0110784973527243,0.0087156259088702,0.9820511990770447
double_lstm_with_attention,2000,1024,64,64,8,5.390162740625758e-05,0.0073417727699961,0.0054571012453629,0.9921172890491218
double_lstm_with_attention,2000,1024,64,64,16,0.0001395388919265,0.0118126581228188,0.0091611430941883,0.9795934778893984
double_lstm_with_attention,2000,1024,64,64,32,0.0072955126332867,0.0854137730889272,0.0755685385469744,-0.0669143047061939
double_lstm_with_attention,2000,1024,64,64,64,4.341579062905742e-05,0.0065890659906436,0.0048128117283017,0.9936507644629488
double_lstm_with_attention,2500,64,4,4,4,0.0062547148459422,0.0790867551865811,0.072393532145475,0.0852946082847706
double_lstm_with_attention,2500,64,4,4,8,0.0005712642761336,0.0239011354569957,0.0200014817168671,0.91645686072919
double_lstm_with_attention,2500,64,4,4,16,0.003790959294336,0.0615707665563463,0.0560723867029218,0.4456004803237648
double_lstm_with_attention,2500,64,4,4,32,0.0011257342951919,0.0335519641033419,0.0280955616029054,0.8353697562857164
double_lstm_with_attention,2500,64,4,4,64,0.0051250756107862,0.0715896334030718,0.0647117313825355,0.2504959203414862
double_lstm_with_attention,2500,64,4,8,4,0.0060873584323586,0.0780215254423973,0.0691685265616153,0.1097692354442061
double_lstm_with_attention,2500,64,4,8,8,0.0064378227158646,0.080236043745094,0.0719019944532292,0.0585164481273676
double_lstm_with_attention,2500,64,4,8,16,0.0108953588847212,0.1043808358115667,0.0943773919382646,-0.5933649673881563
double_lstm_with_attention,2500,64,4,8,32,0.0086495190999836,0.0930027908182525,0.0862064354277556,-0.2649276507995686
double_lstm_with_attention,2500,64,4,8,64,0.0055704916544778,0.074635726394789,0.0670201684534593,0.185357146351575
double_lstm_with_attention,2500,64,4,16,4,0.0016852828217985,0.041052196309072,0.0361957590363474,0.7535399579943589
double_lstm_with_attention,2500,64,4,16,8,0.0061231313941025,0.0782504402166692,0.0711507671352669,0.1045377066230365
double_lstm_with_attention,2500,64,4,16,16,0.0022148242903677,0.0470619197480062,0.0383265687668654,0.6760984681155237
double_lstm_with_attention,2500,64,4,16,32,0.0033498663439671,0.0578780298901673,0.051001927002692,0.5101070341616024
double_lstm_with_attention,2500,64,4,16,64,0.0048441477655686,0.0695999121089148,0.0633574679146758,0.291579522237445
double_lstm_with_attention,2500,64,4,32,4,0.0054594319598683,0.0738879689791802,0.0690808073972377,0.2015987982835516
double_lstm_with_attention,2500,64,4,32,8,0.0078334700958798,0.0885068929286292,0.0807074982368947,-0.1455865709353387
double_lstm_with_attention,2500,64,4,32,16,0.0287385139736548,0.1695243757506714,0.1600074895935526,-3.2027933053797843
double_lstm_with_attention,2500,64,4,32,32,0.0058691814689891,0.0766105832701277,0.06938524323485,0.1416759889345878
double_lstm_with_attention,2500,64,4,32,64,0.0047492158555724,0.0689145547440628,0.0607873454984142,0.3054626059683867
double_lstm_with_attention,2500,64,4,64,4,0.0060098097773951,0.077522962903872,0.069734349034519,0.1211101477899408
double_lstm_with_attention,2500,64,4,64,8,0.0032849316908528,0.0573143236098349,0.0505191546938186,0.5196032428258981
double_lstm_with_attention,2500,64,4,64,16,0.0061338175305791,0.0783186920893037,0.0717202900960457,0.1029749388722208
double_lstm_with_attention,2500,64,4,64,32,0.0162483981839431,0.1274692048454963,0.1181910561886423,-1.3762070360778815
double_lstm_with_attention,2500,64,4,64,64,0.0067820720191093,0.0823533364175935,0.0765734137781344,0.0081725553156253
double_lstm_with_attention,2500,64,8,4,4,0.0029774369253014,0.0545658952579485,0.0469653391991251,0.5645720586555458
double_lstm_with_attention,2500,64,8,4,8,0.0036378176241661,0.0603143235406491,0.0553121683177508,0.4679963072880659
double_lstm_with_attention,2500,64,8,4,16,0.0092648004473373,0.0962538334163235,0.0880920059720584,-0.3549079584088568
double_lstm_with_attention,2500,64,8,4,32,0.008255679413285,0.0908607693852798,0.0842740136916028,-0.2073315343070028
double_lstm_with_attention,2500,64,8,4,64,0.0107748581308836,0.1038020140983963,0.0950303290665642,-0.57574263096582
double_lstm_with_attention,2500,64,8,8,4,0.009690695007817,0.0984413277430626,0.0916737375485575,-0.4171918610916028
double_lstm_with_attention,2500,64,8,8,8,0.0003173782139419,0.017815111954237,0.0147388267805372,0.9535858035648046
double_lstm_with_attention,2500,64,8,8,16,0.0076830425476514,0.0876529665650367,0.0810503381879742,-0.1235876640601072
double_lstm_with_attention,2500,64,8,8,32,0.0042206933371853,0.0649668633780742,0.0551686762906236,0.3827550819835318
double_lstm_with_attention,2500,64,8,8,64,0.0039409279432873,0.0627768105536376,0.0532931444575753,0.4236686840448479
double_lstm_with_attention,2500,64,8,16,4,0.0028493894219027,0.0533796723660115,0.044072844664529,0.5832980509092831
double_lstm_with_attention,2500,64,8,16,8,0.004960626119474,0.0704317124559249,0.0657633365758995,0.2745454318017264
double_lstm_with_attention,2500,64,8,16,16,0.0160753022137308,0.1267884151400704,0.1196619848674654,-1.3508930415733915
double_lstm_with_attention,2500,64,8,16,32,0.0022754330331353,0.047701499275551,0.0415354992191636,0.6672348915720481
double_lstm_with_attention,2500,64,8,16,64,0.0055620728202751,0.0745793055765148,0.064551274571858,0.1865883380568368
double_lstm_with_attention,2500,64,8,32,4,0.0085220274989554,0.0923148281640359,0.0841275536815991,-0.2462829551209953
double_lstm_with_attention,2500,64,8,32,8,0.0050094532535749,0.0707774911506117,0.0656766059709097,0.2674048276456462
double_lstm_with_attention,2500,64,8,32,16,0.0011091654071835,0.0333041349862675,0.0270347925784874,0.8377928325680598
double_lstm_with_attention,2500,64,8,32,32,0.0074737419989089,0.0864508068146789,0.0811889439249218,-0.0929790199989089
double_lstm_with_attention,2500,64,8,32,64,0.0030012666458629,0.0547838173721308,0.0496637122691189,0.5610871397715342
double_lstm_with_attention,2500,64,8,64,4,0.0435167475059955,0.2086066813551174,0.1977669691401185,-5.363999727256636
double_lstm_with_attention,2500,64,8,64,8,0.0027950232487112,0.0528679794271658,0.041986833310584,0.5912486982161622
double_lstm_with_attention,2500,64,8,64,16,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,8,64,32,0.0022508111213756,0.047442714102122,0.0381540445672068,0.6708356625097591
double_lstm_with_attention,2500,64,8,64,64,0.0058855760033112,0.0767175078017479,0.0664039021298722,0.1392784105783502
double_lstm_with_attention,2500,64,16,4,4,0.0100680827870903,0.1003398364912477,0.082144027702892,-0.4723820088395249
double_lstm_with_attention,2500,64,16,4,8,0.0019967665034205,0.0446851933353829,0.0343326005733035,0.7079877929431004
double_lstm_with_attention,2500,64,16,4,16,0.0085528381742933,0.092481555860038,0.0746531262800332,-0.250788786569442
double_lstm_with_attention,2500,64,16,4,32,0.0146107238472023,0.1208748271858221,0.1135095219499201,-1.1367093798958012
double_lstm_with_attention,2500,64,16,4,64,0.0078543912001946,0.0886250032451039,0.0805820477748192,-0.148646126388908
double_lstm_with_attention,2500,64,16,8,4,0.0012730557856248,0.0356799073096452,0.0308619203764637,0.8138250871946947
double_lstm_with_attention,2500,64,16,8,8,0.0048439633529288,0.069598587291186,0.0606200523632091,0.2916064912104679
double_lstm_with_attention,2500,64,16,8,16,0.0027112546113082,0.0520697091532906,0.0462684065773265,0.6034992365982319
double_lstm_with_attention,2500,64,16,8,32,0.0018149608001313,0.0426023567438623,0.0361127432221464,0.7345755209433833
double_lstm_with_attention,2500,64,16,8,64,0.0193383326697327,0.1390623337562429,0.1334611012971496,-1.8280869065138927
double_lstm_with_attention,2500,64,16,16,4,0.0014223356326227,0.0377138652569948,0.0359269284146243,0.7919940230636139
double_lstm_with_attention,2500,64,16,16,8,0.0076178261623546,0.0872801590417585,0.0817424009010913,-0.1140502541655779
double_lstm_with_attention,2500,64,16,16,16,0.0148426336030418,0.1218303476275176,0.1123355150952682,-1.1706244518507316
double_lstm_with_attention,2500,64,16,16,32,0.0069102245454035,0.0831277603776474,0.0746719342895373,-0.0105687957532119
double_lstm_with_attention,2500,64,16,16,64,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,16,32,4,0.0130034573118929,0.1140327028176257,0.1051535696142405,-0.9016586378584156
double_lstm_with_attention,2500,64,16,32,8,0.0025033861940876,0.0500338504823245,0.0462339016913004,0.633898442106764
double_lstm_with_attention,2500,64,16,32,16,0.0051481609059015,0.0717506857521343,0.0660001575587826,0.2471198681262476
double_lstm_with_attention,2500,64,16,32,32,0.0207132455197867,0.143920969701384,0.1345545817994115,-2.0291576552305757
double_lstm_with_attention,2500,64,16,32,64,0.0105532013965004,0.1027287758931278,0.0945835116764465,-0.5433269869206185
double_lstm_with_attention,2500,64,16,64,4,0.0048936596097892,0.0699546968386631,0.061086587374011,0.2843387843336651
double_lstm_with_attention,2500,64,16,64,8,0.0103926696087353,0.1019444437364554,0.0941013037679934,-0.5198504103816035
double_lstm_with_attention,2500,64,16,64,16,0.007149480502534,0.084554600717726,0.0785796940251766,-0.0455581948509551
double_lstm_with_attention,2500,64,16,64,32,0.0200184073916484,0.1414864212270862,0.1183839441014645,-1.9275427618530336
double_lstm_with_attention,2500,64,16,64,64,0.0180000211132482,0.1341641573343948,0.128619721286668,-1.63236882396928
double_lstm_with_attention,2500,64,32,4,4,0.0059130400108417,0.0768962938693519,0.0695492977629597,0.1352620043336226
double_lstm_with_attention,2500,64,32,4,8,0.0100680827870903,0.1003398364912477,0.082144027702892,-0.4723820088395249
double_lstm_with_attention,2500,64,32,4,16,0.0034354735900369,0.0586129131679783,0.0463897575702211,0.4975876129763509
double_lstm_with_attention,2500,64,32,4,32,0.0015843718164393,0.0398041683299541,0.0354578805152684,0.7682974398235117
double_lstm_with_attention,2500,64,32,4,64,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,32,8,4,0.0082278386216469,0.0907074342137785,0.0821783308447752,-0.2032600261970101
double_lstm_with_attention,2500,64,32,8,8,0.0166615915248438,0.1290797874372431,0.1201698921540003,-1.436633480136789
double_lstm_with_attention,2500,64,32,8,16,0.0002899114192699,0.0170267853475033,0.0135120979139333,0.9576026174081972
double_lstm_with_attention,2500,64,32,8,32,0.021601578791644,0.1469747556270941,0.1369288694438023,-2.1590697700786383
double_lstm_with_attention,2500,64,32,8,64,0.0078616983112618,0.0886662185460834,0.0815033657923814,-0.1497147368780516
double_lstm_with_attention,2500,64,32,16,4,0.0039983279476385,0.0632323330871049,0.060467706925786,0.4152743615604818
double_lstm_with_attention,2500,64,32,16,8,0.0005672486843585,0.0238169831078272,0.0200760431192101,0.9170441110736276
double_lstm_with_attention,2500,64,32,16,16,0.0018668264483495,0.0432067870634877,0.0385468374524449,0.7269905567621908
double_lstm_with_attention,2500,64,32,16,32,0.0018699770635482,0.043243231418897,0.0353617496130136,0.7265298027901127
double_lstm_with_attention,2500,64,32,16,64,0.0051859702429574,0.0720136809429807,0.0640522694041312,0.2415905346052111
double_lstm_with_attention,2500,64,32,32,4,0.0063485477340321,0.0796777744043604,0.0736725866909033,0.0715722483099184
double_lstm_with_attention,2500,64,32,32,8,0.0010252842298064,0.0320200598032927,0.0257609456692111,0.8500598290819004
double_lstm_with_attention,2500,64,32,32,16,0.0411675009829758,0.2028977599259683,0.1658911084761204,-5.020439946514846
double_lstm_with_attention,2500,64,32,32,32,0.0029720377149191,0.0545163985872063,0.0440962746454696,0.5653616529007359
double_lstm_with_attention,2500,64,32,32,64,0.0046436068837437,0.0681440157588601,0.0590994210597459,0.3209071303511143
double_lstm_with_attention,2500,64,32,64,4,0.0071631712575365,0.0846355200701012,0.077646399549956,-0.047560365649437
double_lstm_with_attention,2500,64,32,64,8,0.00664375888262,0.0815092564229369,0.0735449753833887,0.0283998198365398
double_lstm_with_attention,2500,64,32,64,16,0.008122901178669,0.0901271389686205,0.0837583538007765,-0.1879137078997055
double_lstm_with_attention,2500,64,32,64,32,0.0017831303355341,0.0422271279574413,0.0356837216637729,0.7392304889643063
double_lstm_with_attention,2500,64,32,64,64,0.0100680760176358,0.1003398027586052,0.0821440017116688,-0.4723810188572948
double_lstm_with_attention,2500,64,64,4,4,0.0030254806768072,0.0550043696155792,0.0500767955253304,0.5575460183606584
double_lstm_with_attention,2500,64,64,4,8,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,4,16,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,4,32,0.0100680810944224,0.1003398280565719,0.0821440211932505,-0.4723817612994709
double_lstm_with_attention,2500,64,64,4,64,0.0100680827870903,0.1003398364912477,0.082144027702892,-0.4723820088395249
double_lstm_with_attention,2500,64,64,8,4,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,8,8,0.0133508878005458,0.1155460419077429,0.1081964795101693,-0.9524677553073544
double_lstm_with_attention,2500,64,64,8,16,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,8,32,0.0076057161273329,0.0872107569473682,0.0718174480553608,-0.1122792518735347
double_lstm_with_attention,2500,64,64,8,64,0.0045257025024532,0.0672733416923316,0.0632250959731777,0.3381497666550392
double_lstm_with_attention,2500,64,64,16,4,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,16,8,0.0757773210319314,0.2752768080168241,0.2625527100250464,-10.081867970785472
double_lstm_with_attention,2500,64,64,16,16,0.0117227468190424,0.1082716344156788,0.0881768373150682,-0.714364281218534
double_lstm_with_attention,2500,64,64,16,32,0.0100680827870903,0.1003398364912477,0.082144027702892,-0.4723820088395249
double_lstm_with_attention,2500,64,64,16,64,0.0318166330521797,0.1783721756670017,0.1580292300865393,-3.652945260635563
double_lstm_with_attention,2500,64,64,32,4,0.0091058714858727,0.0954246901272033,0.0782895281347073,-0.3316657832606695
double_lstm_with_attention,2500,64,64,32,8,0.010068081094726,0.1003398280580848,0.0821440212050862,-0.4723817613438696
double_lstm_with_attention,2500,64,64,32,16,0.0017326495553363,0.0416251072711698,0.0314241621129804,0.7466129265273562
double_lstm_with_attention,2500,64,64,32,32,0.0097533362076984,0.0987589803901316,0.092259797448755,-0.4263526693276709
double_lstm_with_attention,2500,64,64,32,64,0.0031746048629844,0.0563436319647965,0.0471142859164525,0.5357377184635166
double_lstm_with_attention,2500,64,64,64,4,2.497800838731728,1.5804432412243496,1.4768110951651905,-364.28474133412755
double_lstm_with_attention,2500,64,64,64,8,0.0079867860998535,0.0893688206247207,0.0733490814561668,-0.1680078929180555
double_lstm_with_attention,2500,64,64,64,16,0.0100680827870903,0.1003398364912477,0.082144027702892,-0.4723820088395249
double_lstm_with_attention,2500,64,64,64,32,0.0009218368128912,0.030361765641861,0.0265203875052693,0.8651882421817702
double_lstm_with_attention,2500,64,64,64,64,0.0100760960279807,0.1003797590552036,0.0821747753199121,-0.4735538855482342
double_lstm_with_attention,2500,128,4,4,4,0.0073171578635179,0.0855403873238713,0.0709171046467399,-0.0700797581737056
double_lstm_with_attention,2500,128,4,4,8,0.0002189544379662,0.0147971091084133,0.0114611489783581,0.967979546649089
double_lstm_with_attention,2500,128,4,4,16,0.0073171585121979,0.0855403911155308,0.0709171061498753,-0.0700798530383239
double_lstm_with_attention,2500,128,4,4,32,0.0012297185969392,0.0350673437394284,0.0340874543588638,0.8201628277838213
double_lstm_with_attention,2500,128,4,4,64,0.007343316424113,0.0856931527259501,0.0709927310699346,-0.0739052525415822
double_lstm_with_attention,2500,128,4,8,4,0.0060179701857437,0.0775755772504706,0.0748937977809836,0.1199167489382073
double_lstm_with_attention,2500,128,4,8,8,0.0049348297454718,0.0702483433646081,0.0605833468241577,0.2783179590819805
double_lstm_with_attention,2500,128,4,8,16,0.0001552367499371,0.012459404076325,0.009759490761163,0.9772977832471492
double_lstm_with_attention,2500,128,4,8,32,0.0001826747726899,0.0135157231656309,0.0115777235452354,0.9732851770823296
double_lstm_with_attention,2500,128,4,8,64,0.0006648563092412,0.0257848077216257,0.0241638949609163,0.9027697239989508
double_lstm_with_attention,2500,128,4,16,4,0.0012490149331911,0.0353414053652537,0.0289961390085065,0.817340882540152
double_lstm_with_attention,2500,128,4,16,8,0.007317159386319,0.085540396224936,0.0709171113812599,-0.0700799808720094
double_lstm_with_attention,2500,128,4,16,16,0.0075308552701588,0.0867805005180247,0.0684586650451491,-0.1013314099059756
double_lstm_with_attention,2500,128,4,16,32,0.0023678487810663,0.0486605464526075,0.0468320533104535,0.6537197777748616
double_lstm_with_attention,2500,128,4,16,64,0.0078727521414502,0.0887285305944498,0.0725997963378793,-0.1513312770915502
double_lstm_with_attention,2500,128,4,32,4,0.0001826638173835,0.0135153178794876,0.010651777230804,0.97328677921417
double_lstm_with_attention,2500,128,4,32,8,0.0011871221071883,0.0344546383987468,0.028662338013535,0.8263922466786743
double_lstm_with_attention,2500,128,4,32,16,0.0003755931957562,0.0193802269273665,0.0164673184414911,0.945072296705476
double_lstm_with_attention,2500,128,4,32,32,0.0073171578635179,0.0855403873238713,0.0709171046467399,-0.0700797581737056
double_lstm_with_attention,2500,128,4,32,64,0.0003168820582103,0.0178011813711985,0.0157263839191905,0.9536583626396926
double_lstm_with_attention,2500,128,4,64,4,6.349032844502898e-05,0.0079680818548148,0.0059826656365142,0.9907150130452206
double_lstm_with_attention,2500,128,4,64,8,7.041636134452782e-05,0.008391445724339,0.0064386472475849,0.9897021323955968
double_lstm_with_attention,2500,128,4,64,16,0.0016220613064568,0.0402748222399161,0.0374636026575366,0.762785633037886
double_lstm_with_attention,2500,128,4,64,32,0.0070255799530069,0.0838187327093828,0.077393618484374,-0.0274386636684187
double_lstm_with_attention,2500,128,4,64,64,0.0004659339067962,0.0215855022363688,0.0179093127585718,0.9318606415756912
double_lstm_with_attention,2500,128,8,4,4,0.0007801742647937,0.0279315997535718,0.0257975751646863,0.885905333166825
double_lstm_with_attention,2500,128,8,4,8,0.0007746898294467,0.0278332504290594,0.025335662217968,0.8867073909274061
double_lstm_with_attention,2500,128,8,4,16,9.984450800899834e-05,0.009992222375878,0.0076381137449485,0.9853984854532202
double_lstm_with_attention,2500,128,8,4,32,0.0073171578635179,0.0855403873238713,0.0709171046467399,-0.0700797581737056
double_lstm_with_attention,2500,128,8,4,64,0.0023904179899882,0.0488919010674391,0.0480592287249329,0.650419199315879
double_lstm_with_attention,2500,128,8,8,4,0.0005689987588403,0.0238536948676784,0.0206079937022287,0.9167881757346368
double_lstm_with_attention,2500,128,8,8,8,0.0001071491791667,0.0103512887683961,0.0075508733175669,0.9843302317826288
double_lstm_with_attention,2500,128,8,8,16,0.0003001212880515,0.0173240090063328,0.0136126319259667,0.9561095002552636
double_lstm_with_attention,2500,128,8,8,32,0.0010286450448537,0.0320724967044,0.0304300466216868,0.8495683349498658
double_lstm_with_attention,2500,128,8,8,64,0.0002580049257998,0.0160625317369301,0.0140327098908294,0.9622687040846712
double_lstm_with_attention,2500,128,8,16,4,0.0002094285481285,0.0144716463516964,0.0118829121454463,0.9693726369833512
double_lstm_with_attention,2500,128,8,16,8,0.0016683763584834,0.0408457630420025,0.037085010999342,0.7560124021473088
double_lstm_with_attention,2500,128,8,16,16,0.0001179704263893,0.0108614191701347,0.0086992149409976,0.9827477050930136
double_lstm_with_attention,2500,128,8,16,32,0.0004010317827971,0.0200257779573511,0.0173771358580405,0.9413520930995464
double_lstm_with_attention,2500,128,8,16,64,0.0014418323752083,0.0379714679095807,0.0356838082124507,0.7891427698885052
double_lstm_with_attention,2500,128,8,32,4,0.0003096831460324,0.0175978165132044,0.0160104323384703,0.9547111498483494
double_lstm_with_attention,2500,128,8,32,8,0.0003710554485207,0.019262799602362,0.015578492560006,0.9457359083911808
double_lstm_with_attention,2500,128,8,32,16,0.0001124079386285,0.0106022610149225,0.008557047051436,0.9835611774369168
double_lstm_with_attention,2500,128,8,32,32,0.0002963924676393,0.0172160526149112,0.0151429232047175,0.9566548124269136
double_lstm_with_attention,2500,128,8,32,64,0.000181373533014,0.0134674991373337,0.0110644005236904,0.9734754736788592
double_lstm_with_attention,2500,128,8,64,4,0.004598668230763,0.067813481187468,0.0637154113088011,0.3274790731479217
double_lstm_with_attention,2500,128,8,64,8,0.0025142195426828,0.0501419938044239,0.0420128770088934,0.632314145681665
double_lstm_with_attention,2500,128,8,64,16,7.14356376162675e-05,0.0084519605782485,0.0064230033253485,0.9895530708437322
double_lstm_with_attention,2500,128,8,64,32,7.248484548095915e-05,0.0085138032324548,0.0065696139205441,0.9893996320196607
double_lstm_with_attention,2500,128,8,64,64,0.0006087609605777,0.0246730817000576,0.0216186207906784,0.9109732503205272
double_lstm_with_attention,2500,128,16,4,4,0.0037250396078681,0.0610331025581046,0.0547483178947203,0.4552407427685908
double_lstm_with_attention,2500,128,16,4,8,0.0010347081392941,0.0321668795392737,0.0284972949280036,0.8486816526131479
double_lstm_with_attention,2500,128,16,4,16,0.0087528381751512,0.0935566041236601,0.0539606435206092,-0.2800372948761771
double_lstm_with_attention,2500,128,16,4,32,0.0004745435935777,0.021784021519861,0.0188363076174007,0.930601539104359
double_lstm_with_attention,2500,128,16,4,64,0.0008250673492666,0.028723985609011,0.0272895355116631,0.8793400544243789
double_lstm_with_attention,2500,128,16,8,4,0.0001064220072684,0.0103161042680107,0.0080144383712951,0.9844365752487056
double_lstm_with_attention,2500,128,16,8,8,0.0003408696552878,0.0184626556943416,0.0164366329978264,0.9501503554928412
double_lstm_with_attention,2500,128,16,8,16,0.0002895429233601,0.0170159608415206,0.0135779305471099,0.9576565071863584
double_lstm_with_attention,2500,128,16,8,32,0.0002493544785146,0.0157909619249318,0.0141455525689747,0.9635337674756416
double_lstm_with_attention,2500,128,16,8,64,0.0002091229081865,0.0144610825385429,0.0114481886123179,0.9694173345450744
double_lstm_with_attention,2500,128,16,16,4,0.0001021206685553,0.0101054771562436,0.0085820296274067,0.9850656139514092
double_lstm_with_attention,2500,128,16,16,8,0.0009935261957772,0.0315202505665362,0.0256107108256465,0.8547042046725232
double_lstm_with_attention,2500,128,16,16,16,0.000730490040569,0.0270275792583983,0.0221790339803474,0.89317128036041
double_lstm_with_attention,2500,128,16,16,32,0.000217308592939,0.0147413904683061,0.0119756998542006,0.968220239207808
double_lstm_with_attention,2500,128,16,16,64,0.0003558087683865,0.0188628939557668,0.0169246271777343,0.9479656216344
double_lstm_with_attention,2500,128,16,32,4,0.0001273734769794,0.0112859858665258,0.0092233944025459,0.9813725790824538
double_lstm_with_attention,2500,128,16,32,8,7.302405380871958e-05,0.008545411272064,0.0064984722692049,0.9893207768237312
double_lstm_with_attention,2500,128,16,32,16,0.0003420858401563,0.0184955627153192,0.0169327088075965,0.9499724975274596
double_lstm_with_attention,2500,128,16,32,32,0.0065443340885845,0.0808970585904369,0.0785517997852358,0.04293995434538
double_lstm_with_attention,2500,128,16,32,64,0.0015733789901695,0.0396658416042009,0.036347238892345,0.7699050586689443
double_lstm_with_attention,2500,128,16,64,4,0.0001098647070402,0.0104816366584744,0.0084196155550651,0.983933106086499
double_lstm_with_attention,2500,128,16,64,8,0.0002860628868032,0.0169133937104073,0.0132398118804251,0.9581654365748892
double_lstm_with_attention,2500,128,16,64,16,0.0014213613222764,0.0377009459069189,0.0328957050059785,0.7921365086842925
double_lstm_with_attention,2500,128,16,64,32,0.0001355525570242,0.0116427040254506,0.0093135671892397,0.980176449634422
double_lstm_with_attention,2500,128,16,64,64,0.0001340447235888,0.0115777685064444,0.0096967165212369,0.9803969590272826
double_lstm_with_attention,2500,128,32,4,4,0.0002343747138076,0.0153093015453879,0.0122266396292976,0.9657244463285762
double_lstm_with_attention,2500,128,32,4,8,0.0002082611293645,0.0144312552941381,0.0118100368214463,0.9695433632696974
double_lstm_with_attention,2500,128,32,4,16,0.0022019238794194,0.0469246617400646,0.0452470951606384,0.677985056991337
double_lstm_with_attention,2500,128,32,4,32,0.0073171585121979,0.0855403911155308,0.0709171061498753,-0.0700798530383239
double_lstm_with_attention,2500,128,32,4,64,0.003939184941257,0.0627629264873547,0.057200476882189,0.4239235850905507
double_lstm_with_attention,2500,128,32,8,4,0.0006168871982433,0.024837213979094,0.0231756648308754,0.9097848486763032
double_lstm_with_attention,2500,128,32,8,8,0.0016521672390842,0.0406468601380751,0.038520144362659,0.7583828649540991
